time,idx,has_sync_sequence,has_frame,has_packet
1768514691.6587996,542,True,True,True
1768514691.6589258,1062,True,False
1768514691.6589797,1226,False,False
1768514691.6590285,1235,False,False
1768514691.6590757,1393,False,False
1768514691.659122,1483,False,False
1768514691.6592429,1582,True,True,True
1768514691.6593714,2102,True,True,True
1768514691.6595078,2622,True,True
1768514691.659565,2794,False,False
1768514691.6596124,2953,False,False
1768514691.659659,3043,False,False
1768514691.6597788,3142,True,True,True
1768514691.6599066,3662,True,True,True
1768514691.66002,4182,True,True,True
1768514691.6601434,4702,True,True,True
1768514691.660276,5222,True,True
1768514691.6603281,5386,False,False
1768514691.6603746,5395,False,False
1768514691.660421,5553,False,False
1768514691.6604664,5643,False,False
1768514691.660581,5742,True,True,True
1768514691.6607044,6262,True,True,True
1768514691.6610472,6782,True,True
1768514691.6611128,6899,False,False
1768514691.661161,6954,False,False
1768514691.661208,7025,False,False
1768514691.6613233,7302,True,True,True
1768514691.6614416,7822,True,False
1768514691.6614945,7986,False,False
1768514691.6615455,7995,False,False
1768514691.6615927,8153,False,False
1768514691.6616387,8243,False,False
1768514691.661753,8342,True,True,True
1768514691.6618683,8862,True,True,True
1768514691.6620007,9382,True,True
1768514691.6620538,9554,False,False
1768514691.6621008,9625,False,False
1768514691.6621468,9713,False,False
1768514691.6621926,9803,False,False
1768514691.6623068,9902,True,True,True
1768514691.6624198,10422,True,True,True
1768514691.6626456,10942,True,True,True
1768514691.662764,11462,True,True,True
1768514691.6628978,11982,True,True
1768514691.6629493,12146,False,False
1768514691.662996,12155,False,False
1768514691.663042,12313,False,False
1768514691.6630876,12403,False,False
1768514691.6632085,12502,True,True,True
1768514691.663324,13022,True,True,True
1768514691.6634548,13542,True,True
1768514691.6635067,13659,False,False
1768514691.663556,13715,False,False
1768514691.6636767,14062,True,True,True
1768514691.6637938,14582,True,False
1768514691.663845,14746,False,False
1768514691.6638908,14755,False,False
1768514691.6639366,14913,False,False
1768514691.663982,15003,False,False
1768514691.6640983,15102,True,True,True
1768514691.6642237,15622,True,True,True
1768514691.6643565,16142,True,True
1768514691.664409,16315,False,False
1768514691.6644557,16385,False,False
1768514691.6645014,16473,False,False
1768514691.6645513,16563,False,False
1768514691.664669,16662,True,True,True
1768514691.6647956,17182,True,True,True
1768514691.6649086,17702,True,True,True
1768514691.6650286,18222,True,True,True
1768514691.6651592,18742,True,True
1768514691.6652107,18906,False,False
1768514691.665257,18915,False,False
1768514691.6653023,19073,False,False
1768514691.6653476,19163,False,False
1768514691.6654549,19262,True,True,True
1768514691.665578,19782,True,True,True
1768514691.6657088,20302,True,True
1768514691.6657608,20419,False,False
1768514691.6658072,20475,False,False
1768514691.6658533,20633,False,False
1768514691.665961,20822,True,True,True
1768514691.6660755,21342,True,False
1768514691.6661263,21506,False,False
1768514691.6661725,21515,False,False
1768514691.6662183,21673,False,False
1768514691.6662638,21763,False,False
1768514691.6664958,21862,True,True
1768514691.666553,21979,False,False
1768514691.666601,22034,False,False
1768514691.666647,22137,False,False
1768514691.666756,22382,True,True,True
1768514691.666889,22902,True,True
1768514691.6669405,23075,False,False
1768514691.6669872,23233,False,False
1768514691.6670334,23323,False,False
1768514691.667146,23422,True,True,True
1768514691.6672602,23942,True,True,True
1768514691.6674933,24462,True,True
1768514691.667551,24579,False,False
1768514691.667598,24634,False,False
1768514691.6676443,24737,False,False
1768514691.66769,24793,False,False
1768514691.6678033,24982,True,True,True
1768514691.6679227,25502,True,True,True
1768514691.6680453,26022,True,True,True
1768514691.6681607,26542,True,True,True
1768514691.6682925,27062,True,True
1768514691.6683443,27179,False,False
1768514691.6683905,27235,False,False
1768514691.6684358,27393,False,False
1768514691.6685576,27582,True,True,True
1768514691.668674,28102,True,False
1768514691.6687248,28266,False,False
1768514691.6687703,28275,False,False
1768514691.6688156,28433,False,False
1768514691.668861,28523,False,False
1768514691.6690755,28622,True,True
1768514691.6691294,28739,False,False
1768514691.6691759,28794,False,False
1768514691.6692955,29142,True,True,True
1768514691.6694183,29662,True,True,True
1768514691.6695416,30182,True,True,True
1768514691.6696653,30702,True,True,True
1768514691.6698782,31222,True,True
1768514691.6699302,31339,False,False
1768514691.6699772,31394,False,False
1768514691.6700225,31466,False,False
1768514691.6700675,31553,False,False
1768514691.6701128,31643,False,False
1768514691.6702309,31742,True,True,True
1768514691.670345,32262,True,True,True
1768514691.6704578,32782,True,True,True
1768514691.6705825,33302,True,True,True
1768514691.6707137,33822,True,True
1768514691.6707654,33939,False,False
1768514691.6708121,33995,False,False
1768514691.6708581,34153,False,False
1768514691.6709044,34243,False,False
1768514691.6710122,34342,True,True,True
1768514691.6711273,34862,True,False
1768514691.6711786,35026,False,False
1768514691.6712253,35035,False,False
1768514691.6712716,35193,False,False
1768514691.6713178,35283,False,False
1768514691.671537,35382,True,True
1768514691.6715903,35499,False,False
1768514691.6716378,35554,False,False
1768514691.6717474,35902,True,True,True
1768514691.6718636,36422,True,False
1768514691.6719158,36595,False,False
1768514691.6719627,36753,False,False
1768514691.6720085,36843,False,False
1768514691.6721218,36942,True,True,True
1768514691.6722362,37462,True,True,True
1768514691.672456,37982,True,True
1768514691.6725092,38099,False,False
1768514691.6725595,38155,False,False
1768514691.672606,38226,False,False
1768514691.6726518,38313,False,False
1768514691.6726975,38403,False,False
1768514691.6728108,38502,True,True,True
1768514691.672928,39022,True,False
1768514691.6729794,39186,False,False
1768514691.6730254,39195,False,False
1768514691.6730711,39353,False,False
1768514691.6731172,39443,False,False
1768514691.673236,39542,True,True,True
1768514691.673353,40062,True,True,True
1768514691.6734843,40582,True,True
1768514691.6735396,40699,False,False
1768514691.673586,40755,False,False
1768514691.6736312,40913,False,False
1768514691.673676,41003,False,False
1768514691.6737947,41102,True,True,True
1768514691.6739113,41622,True,False
1768514691.6739624,41786,False,False
1768514691.674008,41795,False,False
1768514691.6740532,41953,False,False
1768514691.6740983,42043,False,False
1768514691.6743205,42142,True,True
1768514691.6743739,42259,False,False
1768514691.6744213,42315,False,False
1768514691.674467,42386,False,False
1768514691.6745915,42662,True,True,True
1768514691.6747074,43182,True,False
1768514691.6747587,43355,False,False
1768514691.6748047,43513,False,False
1768514691.6748502,43603,False,False
1768514691.674966,43702,True,True,True
1768514691.675089,44222,True,True,True
1768514691.6753128,44742,True,True
1768514691.675366,44859,False,False
1768514691.6754127,44915,False,False
1768514691.6754582,44986,False,False
1768514691.675504,45073,False,False
1768514691.6755526,45163,False,False
1768514691.6756704,45262,True,True,True
1768514691.6757972,45782,True,True,True
1768514691.67591,46302,True,True,True
1768514691.6760314,46822,True,True,True
1768514691.676162,47342,True,True
1768514691.6762137,47459,False,False
1768514691.6762602,47515,False,False
1768514691.6763065,47673,False,False
1768514691.6763523,47763,False,False
1768514691.6764598,47862,True,True,True
1768514691.676583,48382,True,True,True
1768514691.676804,48902,True,True
1768514691.6768577,49019,False,False
1768514691.6769047,49075,False,False
1768514691.6769502,49146,False,False
1768514691.6770585,49422,True,True,True
1768514691.6771743,49942,True,False
1768514691.6772265,50115,False,False
1768514691.677273,50273,False,False
1768514691.677319,50363,False,False
1768514691.6774318,50462,True,True,True
1768514691.6775475,50982,True,True,True
1768514691.6777897,51502,True,True
1768514691.6778424,51619,False,False
1768514691.677889,51675,False,False
1768514691.6779354,51746,False,False
1768514691.6779811,51833,False,False
1768514691.678027,51923,False,False
1768514691.6781392,52022,True,True,True
1768514691.6782525,52542,True,True,True
1768514691.6784637,53062,True,True,True
1768514691.6785855,53582,True,True,True
1768514691.6787188,54102,True,True
1768514691.6787708,54219,False,False
1768514691.6788173,54275,False,False
1768514691.678863,54433,False,False
1768514691.6789086,54523,False,False
1768514691.679028,54622,True,True,True
1768514691.679144,55142,True,True,True
1768514691.6793792,55662,True,True
1768514691.6794355,55779,False,False
1768514691.679484,55835,False,False
1768514691.6796062,56182,True,True,True
1768514691.6797223,56702,True,False
1768514691.6797738,56866,False,False
1768514691.6798198,56875,False,False
1768514691.6798654,57033,False,False
1768514691.679911,57123,False,False
1768514691.680026,57222,True,True,True
1768514691.6801503,57742,True,True,True
1768514691.6804101,58262,True,True
1768514691.6804683,58379,False,False
1768514691.680516,58435,False,False
1768514691.6805656,58506,False,False
1768514691.6806118,58593,False,False
1768514691.6806576,58683,False,False
1768514691.680775,58782,True,True,True
1768514691.680899,59302,True,True,True
1768514691.6810117,59822,True,True,True
1768514691.6811311,60342,True,True,True
1768514691.6812615,60862,True,True
1768514691.6813135,60979,False,False
1768514691.6813598,61026,False,False
1768514691.6814055,61035,False,False
1768514691.681451,61193,False,False
1768514691.6814966,61283,False,False
1768514691.6816728,61382,True,False
1768514691.681725,61573,False,False
1768514691.681771,61740,False,False
1768514691.6818163,61830,False,False
1768514691.6819422,61929,True,True
1768514691.6819942,62101,False,False
1768514691.6820412,62260,False,False
1768514691.682087,62349,False,False
1768514691.682199,62449,True,True,True
1768514691.6823125,62969,True,True,True
1768514691.6825242,63489,True,True
1768514691.6825807,63605,False,False
1768514691.6826284,63661,False,False
1768514691.6827407,64009,True,True,True
1768514691.682873,64529,True,True
1768514691.6829245,64693,False,False
1768514691.6829712,64701,False,False
1768514691.6830173,64860,False,False
1768514691.6830633,64949,False,False
1768514691.6831832,65049,True,True,True
1768514691.6833005,65569,True,True,True
1768514691.6834316,66089,True,True
1768514691.6834826,66205,False,False
1768514691.6835313,66261,False,False
1768514691.6836505,66609,True,True,True
1768514691.6837683,67129,True,False
1768514691.6838195,67293,False,False
1768514691.6838663,67301,False,False
1768514691.6839128,67460,False,False
1768514691.6839583,67549,False,False
1768514691.684166,67649,True,True
1768514691.6842186,67765,False,False
1768514691.6842651,67821,False,False
1768514691.6843112,67924,False,False
1768514691.6844327,68169,True,True,True
1768514691.6845677,68689,True,True
1768514691.6846206,68861,False,False
1768514691.6846669,69020,False,False
1768514691.6847126,69109,False,False
1768514691.6848292,69209,True,True,True
1768514691.6849527,69729,True,True,True
1768514691.6851661,70249,True,True
1768514691.685219,70365,False,False
1768514691.6852658,70421,False,False
1768514691.6853817,70769,True,True,True
1768514691.6854987,71289,True,False
1768514691.6855533,71453,False,False
1768514691.6856,71461,False,False
1768514691.685646,71620,False,False
1768514691.6856918,71709,False,False
1768514691.6857996,71809,True,True,True
1768514691.6859212,72329,True,True,True
1768514691.6860533,72849,True,True
1768514691.6861053,72965,False,False
1768514691.6861525,73021,False,False
1768514691.6862614,73369,True,True,True
1768514691.6863778,73889,True,False
1768514691.6864293,74053,False,False
1768514691.686476,74061,False,False
1768514691.686522,74220,False,False
1768514691.6865718,74310,False,False
1768514691.6867812,74409,True,True
1768514691.6868339,74525,False,False
1768514691.686881,74581,False,False
1768514691.6869273,74684,False,False
1768514691.6870356,74929,True,True,True
1768514691.687162,75449,True,True,True
1768514691.687278,75969,True,True,True
1768514691.6873891,76489,True,True,True
1768514691.6876104,77009,True,True
1768514691.6876647,77125,False,False
1768514691.687712,77181,False,False
1768514691.6878257,77529,True,True,True
1768514691.6879437,78049,True,False
1768514691.687995,78213,False,False
1768514691.6880412,78221,False,False
1768514691.6880875,78380,False,False
1768514691.6881335,78470,False,False
1768514691.6882527,78569,True,True,True
1768514691.6883686,79089,True,True,True
1768514691.688499,79609,True,True
1768514691.6885543,79725,False,False
1768514691.6886005,79781,False,False
1768514691.6886463,79940,False,False
1768514691.6887655,80129,True,True,True
1768514691.6888819,80649,True,False
1768514691.688934,80813,False,False
1768514691.688981,80821,False,False
1768514691.689027,80980,False,False
1768514691.6890728,81070,False,False
1768514691.6892843,81169,True,True
1768514691.6893382,81285,False,False
1768514691.6893852,81341,False,False
1768514691.689431,81412,False,False
1768514691.6895535,81689,True,True,True
1768514691.6896758,82209,True,True,True
1768514691.6897979,82729,True,True,True
1768514691.6899214,83249,True,True,True
1768514691.6901457,83769,True,True
1768514691.6901991,83885,False,False
1768514691.690246,83941,False,False
1768514691.6902921,84012,False,False
1768514691.6903384,84100,False,False
1768514691.6904552,84289,True,True,True
1768514691.6905758,84809,True,False
1768514691.690627,84973,False,False
1768514691.6906738,84981,False,False
1768514691.6907198,85140,False,False
1768514691.6907654,85230,False,False
1768514691.690873,85329,True,True,True
1768514691.6909947,85849,True,True,True
1768514691.6911278,86369,True,True
1768514691.6911798,86485,False,False
1768514691.6912267,86541,False,False
1768514691.691273,86700,False,False
1768514691.691319,86790,False,False
1768514691.6914263,86889,True,True,True
1768514691.6915445,87409,True,False
1768514691.6915963,87573,False,False
1768514691.6916428,87581,False,False
1768514691.691689,87740,False,False
1768514691.691735,87830,False,False
1768514691.6919465,87929,True,True
1768514691.6919994,88045,False,False
1768514691.6920469,88101,False,False
1768514691.6920934,88172,False,False
1768514691.692203,88449,True,True,True
1768514691.692319,88969,True,False
1768514691.6923707,89141,False,False
1768514691.6924176,89300,False,False
1768514691.6924636,89390,False,False
1768514691.6925776,89489,True,True,True
1768514691.6926904,90009,True,True,True
1768514691.6928017,90529,True,True
1768514691.845583,22,True,True
1768514691.8456204,138,False,False
1768514691.8456454,186,False,False
1768514691.8456683,194,False,False
1768514691.845691,353,False,False
1768514691.8457544,542,True,True,True
1768514691.8458164,1062,True,False
1768514691.8458407,1226,False,False
1768514691.845863,1234,False,False
1768514691.8458853,1393,False,False
1768514691.8459074,1483,False,False
1768514691.845973,1582,True,True,True
1768514691.8460324,2102,True,True,True
1768514691.8461063,2622,True,True
1768514691.8461308,2738,False,False
1768514691.8461535,2794,False,False
1768514691.8461752,2953,False,False
1768514691.8461974,3043,False,False
1768514691.8462605,3142,True,True,True
1768514691.8463566,3662,True,False
1768514691.846381,3809,False,False
1768514691.8464031,4023,False,False
1768514691.8464248,4113,False,False
1768514691.846495,4212,True,True
1768514691.8465188,4384,False,False
1768514691.8465438,4543,False,False
1768514691.8465657,4633,False,False
1768514691.8466215,4732,True,True,True
1768514691.8466752,5252,True,True,True
1768514691.846806,5772,True,True
1768514691.8468308,5889,False,False
1768514691.8468537,5944,False,False
1768514691.8468754,6015,False,False
1768514691.8469334,6292,True,True,True
1768514691.8469906,6812,True,False
1768514691.847014,6976,False,False
1768514691.8470356,6984,False,False
1768514691.8470576,7143,False,False
1768514691.8470795,7233,False,False
1768514691.847141,7332,True,True,True
1768514691.8471985,7852,True,True,True
1768514691.8472695,8372,True,True
1768514691.8472934,8489,False,False
1768514691.8473155,8544,False,False
1768514691.8473375,8703,False,False
1768514691.8473594,8793,False,False
1768514691.8474221,8892,True,True,True
1768514691.8474786,9412,True,False
1768514691.8475013,9576,False,False
1768514691.8475232,9584,False,False
1768514691.8475475,9743,False,False
1768514691.8475692,9833,False,False
1768514691.8476925,9932,True,True
1768514691.8477168,10049,False,False
1768514691.847739,10104,False,False
1768514691.8477616,10207,False,False
1768514691.8478262,10452,True,True,True
1768514691.847899,10972,True,True
1768514691.847922,11144,False,False
1768514691.8479438,11303,False,False
1768514691.8479655,11393,False,False
1768514691.8480253,11492,True,True,True
1768514691.8480887,12012,True,True,True
1768514691.8482242,12532,True,True
1768514691.84825,12649,False,False
1768514691.848272,12704,False,False
1768514691.8482935,12775,False,False
1768514691.8483155,12863,False,False
1768514691.8483772,13052,True,True,True
1768514691.8484356,13572,True,False
1768514691.8484588,13736,False,False
1768514691.8484807,13744,False,False
1768514691.8485026,13903,False,False
1768514691.8485243,13993,False,False
1768514691.8485782,14092,True,True,True
1768514691.848639,14612,True,True,True
1768514691.8487103,15132,True,True
1768514691.8487337,15249,False,False
1768514691.8487554,15304,False,False
1768514691.8487773,15463,False,False
1768514691.8487988,15553,False,False
1768514691.84885,15652,True,True,True
1768514691.8489063,16172,True,False
1768514691.848929,16336,False,False
1768514691.8489509,16344,False,False
1768514691.8489728,16503,False,False
1768514691.8489945,16593,False,False
1768514691.8491218,16692,True,True
1768514691.8491464,16809,False,False
1768514691.8491688,16864,False,False
1768514691.8491905,16967,False,False
1768514691.8492434,17212,True,True,True
1768514691.8493104,17732,True,True,True
1768514691.8493667,18252,True,True,True
1768514691.8494196,18772,True,True,True
1768514691.8495545,19292,True,True
1768514691.8495793,19409,False,False
1768514691.8496013,19464,False,False
1768514691.8496227,19535,False,False
1768514691.8496442,19623,False,False
1768514691.8497014,19812,True,True,True
1768514691.8497586,20332,True,False
1768514691.8497815,20496,False,False
1768514691.8498032,20504,False,False
1768514691.849825,20663,False,False
1768514691.8498466,20753,False,False
1768514691.849966,20852,True,True,True
1768514691.8500247,21372,True,True,True
1768514691.8500977,21892,True,True
1768514691.8501208,22009,False,False
1768514691.8501425,22064,False,False
1768514691.8501642,22223,False,False
1768514691.8501854,22313,False,False
1768514691.8502476,22412,True,True,True
1768514691.8503036,22932,True,True,True
1768514691.85043,23452,True,True
1768514691.850455,23569,False,False
1768514691.8504775,23624,False,False
1768514691.8504992,23695,False,False
1768514691.8505676,23972,True,True,True
1768514691.8506258,24492,True,False
1768514691.8506486,24664,False,False
1768514691.8506703,24823,False,False
1768514691.8506918,24913,False,False
1768514691.8507502,25012,True,True,True
1768514691.8508136,25532,True,True,True
1768514691.8509471,26052,True,True
1768514691.8509717,26169,False,False
1768514691.8509936,26224,False,False
1768514691.8510153,26295,False,False
1768514691.8510373,26383,False,False
1768514691.851059,26473,False,False
1768514691.851121,26572,True,True,True
1768514691.851178,27092,True,False
1768514691.8512008,27256,False,False
1768514691.8512223,27264,False,False
1768514691.851244,27423,False,False
1768514691.8512654,27513,False,False
1768514691.8513165,27612,True,True,True
1768514691.8513775,28132,True,True,True
1768514691.8514485,28652,True,True
1768514691.8514714,28769,False,False
1768514691.8514934,28824,False,False
1768514691.8515153,28983,False,False
1768514691.8515406,29073,False,False
1768514691.8515928,29172,True,True,True
1768514691.8516533,29692,True,True,True
1768514691.851779,30212,True,True
1768514691.8518028,30329,False,False
1768514691.8518252,30384,False,False
1768514691.851847,30455,False,False
1768514691.8518996,30732,True,True,True
1768514691.8519561,31252,True,False
1768514691.8519793,31416,False,False
1768514691.8520007,31424,False,False
1768514691.8520224,31583,False,False
1768514691.8520446,31673,False,False
1768514691.8521006,31772,True,True,True
1768514691.8521535,32292,True,True,True
1768514691.8522062,32812,True,True
1768514691.9762633,22,True,True
1768514691.9763029,139,False,False
1768514691.9763272,186,False,False
1768514691.97635,194,False,False
1768514691.976372,353,False,False
1768514691.9763935,443,False,False
1768514691.9764574,542,True,True,True
1768514691.9765177,1062,True,False
1768514691.9765458,1226,False,False
1768514691.9765682,1234,False,False
1768514691.9765902,1393,False,False
1768514691.976612,1483,False,False
1768514691.9767358,1582,True,True,True
1768514691.9767964,2102,True,True,True
1768514691.9768689,2622,True,True
1768514691.9768925,2794,False,False
1768514691.9769142,2953,False,False
1768514691.9769354,3043,False,False
1768514691.9769979,3142,True,True,True
1768514691.9770885,3662,True,False
1768514691.977112,3860,False,False
1768514691.9771745,4049,True,True,True
1768514691.9772305,4569,True,False
1768514691.9772534,4733,False,False
1768514691.977275,4741,False,False
1768514691.977296,4900,False,False
1768514691.9773173,4990,False,False
1768514691.977376,5089,True,True,True
1768514691.977439,5609,True,True,True
1768514691.9775105,6129,True,True
1768514691.9775362,6301,False,False
1768514691.9775577,6460,False,False
1768514691.9775794,6549,False,False
1768514691.9776387,6649,True,True,True
1768514691.977702,7169,True,True,True
1768514691.9778383,7689,True,True
1768514691.9778626,7805,False,False
1768514691.977884,7861,False,False
1768514691.9779055,7932,False,False
1768514691.9779665,8209,True,True,True
1768514691.9780226,8729,True,False
1768514691.9780452,8893,False,False
1768514691.9780667,8901,False,False
1768514691.978088,9060,False,False
1768514691.9781094,9150,False,False
1768514691.9781604,9249,True,True,True
1768514691.97822,9769,True,True,True
1768514691.9782903,10289,True,True
1768514691.9783134,10405,False,False
1768514691.9783347,10461,False,False
1768514691.978356,10620,False,False
1768514691.9784067,10809,True,True,True
1768514691.978467,11329,True,True,True
1768514691.978592,11849,True,True
1768514691.9786155,11965,False,False
1768514691.9786367,12021,False,False
1768514691.978658,12124,False,False
1768514691.978709,12369,True,True,True
1768514691.9787793,12889,True,True
1768514691.978803,13061,False,False
1768514691.9788241,13220,False,False
1768514691.9788458,13310,False,False
1768514691.9789007,13409,True,True,True
1768514691.9789515,13929,True,True,True
1768514691.97908,14449,True,True
1768514691.979104,14565,False,False
1768514691.9791253,14621,False,False
1768514691.9791467,14692,False,False
1768514691.979202,14969,True,True,True
1768514691.9792576,15489,True,False
1768514691.9792798,15653,False,False
1768514691.9793012,15661,False,False
1768514691.9793224,15820,False,False
1768514691.9793437,15910,False,False
1768514691.9794042,16009,True,True,True
1768514691.979459,16529,True,True,True
1768514691.9795322,17049,True,True
1768514691.9795554,17165,False,False
1768514691.979577,17221,False,False
1768514691.979598,17380,False,False
1768514691.9796193,17470,False,False
1768514691.9796808,17569,True,True,True
1768514691.9797359,18089,True,True,True
1768514691.9798574,18609,True,True
1768514691.9798822,18725,False,False
1768514691.979904,18781,False,False
1768514691.979925,18884,False,False
1768514691.9799874,19129,True,True,True
1768514691.9800487,19649,True,True,True
1768514691.9801092,20169,True,True,True
1768514691.980171,20689,True,True,True
1768514691.9802666,21209,True,True
1768514692.1128495,22,True,True
1768514692.1129088,138,False,False
1768514692.112943,186,False,False
1768514692.112976,194,False,False
1768514692.1130087,353,False,False
1768514692.1131077,542,True,True,True
1768514692.1131947,1062,True,False
1768514692.1132288,1226,False,False
1768514692.113261,1234,False,False
1768514692.1132932,1393,False,False
1768514692.113325,1483,False,False
1768514692.1134005,1582,True,True,True
1768514692.1134925,2102,True,True,True
1768514692.1136084,2622,True,True
1768514692.1136425,2738,False,False
1768514692.113675,2794,False,False
1768514692.1137068,2953,False,False
1768514692.1137388,3043,False,False
1768514692.1138134,3142,True,True,True
1768514692.1139038,3662,True,True,True
1768514692.1141143,4182,True,True
1768514692.1141486,4298,False,False
1768514692.1141806,4354,False,False
1768514692.1142125,4425,False,False
1768514692.114288,4702,True,True,True
1768514692.1143725,5222,True,False
1768514692.1144059,5386,False,False
1768514692.1144378,5394,False,False
1768514692.1144707,5553,False,False
1768514692.1145055,5643,False,False
1768514692.1146026,5742,True,True,True
1768514692.114681,6262,True,True,True
1768514692.1149223,6782,True,True
1768514692.114958,6898,False,False
1768514692.11499,6954,False,False
1768514692.1150212,7025,False,False
1768514692.115053,7113,False,False
1768514692.1151361,7302,True,True,True
1768514692.1152194,7822,True,False
1768514692.1152523,7986,False,False
1768514692.115284,7994,False,False
1768514692.115316,8153,False,False
1768514692.1153474,8243,False,False
1768514692.1155324,8342,True,True,True
1768514692.1156163,8862,True,True,True
1768514692.1157255,9382,True,True
1768514692.1157627,9498,False,False
1768514692.1157947,9554,False,False
1768514692.115827,9713,False,False
1768514692.1158593,9803,False,False
1768514692.1159601,9902,True,True,True
1768514692.1160448,10422,True,True,True
1768514692.1162496,10942,True,True
1768514692.1162941,11058,False,False
1768514692.1163268,11114,False,False
1768514692.1163588,11185,False,False
1768514692.1164641,11462,True,True,True
1768514692.116565,11982,True,False
