real,imag
-518.0,-88.0
-174.0,-11.0
212.0,51.0
533.0,100.0
720.0,127.0
760.0,127.0
693.0,103.0
607.0,78.0
553.0,69.0
535.0,64.0
548.0,54.0
572.0,32.0
620.0,1.0
701.0,-18.0
756.0,-35.0
708.0,-51.0
499.0,-48.0
164.0,-9.0
-233.0,45.0
-580.0,92.0
-774.0,117.0
-812.0,123.0
-745.0,124.0
-655.0,116.0
-606.0,109.0
-585.0,113.0
-579.0,128.0
-603.0,141.0
-663.0,160.0
-730.0,189.0
-779.0,231.0
-733.0,243.0
-537.0,193.0
-203.0,74.0
187.0,-88.0
517.0,-210.0
693.0,-277.0
714.0,-301.0
643.0,-301.0
553.0,-269.0
493.0,-235.0
484.0,-237.0
499.0,-241.0
510.0,-264.0
545.0,-308.0
601.0,-367.0
643.0,-426.0
606.0,-413.0
437.0,-292.0
139.0,-93.0
-213.0,142.0
-503.0,351.0
-644.0,475.0
-641.0,512.0
-577.0,489.0
-507.0,446.0
-450.0,406.0
-426.0,389.0
-428.0,392.0
-447.0,416.0
-479.0,473.0
-518.0,547.0
-555.0,586.0
-520.0,553.0
-368.0,399.0
-134.0,135.0
123.0,-173.0
342.0,-437.0
459.0,-596.0
466.0,-634.0
403.0,-594.0
349.0,-525.0
327.0,-481.0
298.0,-459.0
270.0,-457.0
273.0,-476.0
304.0,-547.0
349.0,-652.0
375.0,-725.0
340.0,-692.0
207.0,-470.0
7.0,-90.0
-167.0,312.0
-259.0,582.0
-251.0,602.0
-157.0,349.0
-10.0,-65.0
148.0,-485.0
257.0,-783.0
297.0,-907.0
259.0,-850.0
179.0,-661.0
92.0,-397.0
11.0,-107.0
-58.0,179.0
-112.0,454.0
-154.0,697.0
-172.0,865.0
-159.0,920.0
-131.0,800.0
-77.0,478.0
-10.0,14.0
27.0,-447.0
30.0,-714.0
17.0,-648.0
-5.0,-240.0
-15.0,324.0
-23.0,722.0
-26.0,726.0
-26.0,305.0
-23.0,-325.0
-39.0,-777.0
-57.0,-771.0
-38.0,-308.0
12.0,355.0
69.0,807.0
87.0,777.0
33.0,312.0
-77.0,-312.0
-163.0,-732.0
-170.0,-726.0
-97.0,-315.0
49.0,276.0
171.0,706.0
184.0,738.0
91.0,382.0
-64.0,-156.0
-218.0,-613.0
-295.0,-808.0
-289.0,-762.0
-239.0,-611.0
-201.0,-502.0
-227.0,-523.0
-287.0,-622.0
-337.0,-703.0
-332.0,-677.0
-242.0,-497.0
-92.0,-196.0
75.0,142.0
241.0,430.0
