real,imag
397.0,-74.0
717.0,-134.0
878.0,-165.0
879.0,-163.0
753.0,-137.0
543.0,-97.0
288.0,-52.0
23.0,-3.0
-226.0,44.0
-443.0,84.0
-608.0,116.0
-690.0,131.0
-648.0,118.0
-445.0,79.0
-90.0,17.0
327.0,-57.0
651.0,-117.0
718.0,-132.0
466.0,-86.0
-2.0,3.0
-444.0,85.0
-603.0,111.0
-368.0,66.0
148.0,-29.0
647.0,-119.0
824.0,-149.0
564.0,-102.0
19.0,-4.0
-481.0,92.0
-636.0,125.0
-364.0,74.0
168.0,-27.0
642.0,-117.0
790.0,-145.0
538.0,-99.0
42.0,-6.0
-419.0,76.0
-593.0,108.0
-404.0,75.0
35.0,-5.0
499.0,-89.0
784.0,-143.0
823.0,-154.0
696.0,-130.0
559.0,-104.0
528.0,-96.0
613.0,-109.0
726.0,-126.0
751.0,-129.0
621.0,-107.0
361.0,-63.0
46.0,-7.0
-247.0,45.0
-473.0,85.0
-620.0,116.0
-677.0,131.0
-622.0,118.0
-429.0,78.0
-105.0,17.0
277.0,-48.0
585.0,-100.0
684.0,-119.0
516.0,-91.0
144.0,-26.0
-279.0,51.0
-577.0,108.0
-655.0,124.0
-545.0,103.0
-384.0,72.0
-321.0,58.0
-409.0,71.0
-568.0,100.0
-641.0,114.0
-501.0,90.0
-148.0,27.0
283.0,-50.0
602.0,-108.0
678.0,-123.0
500.0,-91.0
161.0,-28.0
-208.0,40.0
-505.0,96.0
-681.0,128.0
-727.0,137.0
-636.0,119.0
-407.0,76.0
-66.0,12.0
305.0,-55.0
582.0,-107.0
655.0,-121.0
495.0,-90.0
165.0,-29.0
-212.0,41.0
-516.0,100.0
-686.0,134.0
-723.0,141.0
-638.0,123.0
-423.0,79.0
-75.0,15.0
335.0,-60.0
657.0,-119.0
721.0,-132.0
461.0,-86.0
-11.0,2.0
-444.0,82.0
-589.0,110.0
-355.0,66.0
123.0,-23.0
572.0,-105.0
753.0,-139.0
592.0,-112.0
199.0,-38.0
-235.0,44.0
-554.0,101.0
-699.0,123.0
-696.0,121.0
-588.0,105.0
-390.0,72.0
-107.0,21.0
224.0,-41.0
521.0,-95.0
679.0,-125.0
643.0,-119.0
446.0,-81.0
194.0,-34.0
6.0,0.0
-52.0,11.0
-3.0,1.0
83.0,-15.0
141.0,-25.0
141.0,-25.0
106.0,-19.0
77.0,-14.0
74.0,-12.0
86.0,-14.0
98.0,-16.0
97.0,-16.0
88.0,-15.0
82.0,-13.0
83.0,-14.0
90.0,-16.0
94.0,-17.0
93.0,-17.0
89.0,-16.0
85.0,-15.0
87.0,-15.0
92.0,-15.0
95.0,-16.0
90.0,-16.0
86.0,-15.0
86.0,-16.0
