timestamp,real,imag
0.0002551078796386719,-6527.0317,0.0
0.0002567768096923828,-946.4787,0.0
0.0002582073211669922,5136.694,0.0
0.0002598762512207031,8575.817,0.0
0.0002613067626953125,7673.515,0.0
0.00026297569274902344,2953.2988,0.0
0.0002644062042236328,-3273.5127,0.0
0.0002663135528564453,-8575.817,0.0
0.0002675056457519531,-11350.486,0.0
0.00026988983154296875,-11556.209,0.0
0.0002713203430175781,-10194.971,0.0
0.00027298927307128906,-8575.817,0.0
0.00027441978454589844,-7658.15,0.0
0.0002760887145996094,-7586.602,0.0
0.00027751922607421875,-8045.6655,0.0
0.0002789497375488281,-8575.817,0.0
0.00028061866760253906,-8819.256,0.0
0.00028204917907714844,-8732.101,0.0
0.0002837181091308594,-8613.975,0.0
0.00028514862060546875,-8575.817,0.0
0.0002865791320800781,-8704.7705,0.0
0.00028824806213378906,-8903.503,0.0
0.00028967857360839844,-8866.017,0.0
0.0002913475036621094,-8575.817,0.0
0.0002925395965576172,-8103.266,0.0
0.0002942085266113281,-7791.9673,0.0
0.0002956390380859375,-7921.0317,0.0
0.00029730796813964844,-8575.817,0.0
0.0002987384796142578,-9582.625,0.0
0.0003001689910888672,-10410.709,0.0
0.0003018379211425781,-10233.415,0.0
0.0003032684326171875,-8575.817,0.0
0.00030493736267089844,-5274.423,0.0
0.00030684471130371094,-779.1998,0.0
0.0003085136413574219,4188.215,0.0
0.00030994415283203125,8575.817,0.0
0.0003116130828857422,11582.393,0.0
0.00031304359436035156,12686.379,0.0
0.0003147125244140625,11633.696,0.0
0.0003161430358886719,8575.817,0.0
0.0003173351287841797,4148.7227,0.0
0.0003190040588378906,-741.11304,0.0
0.0003204345703125,-5218.5776,0.0
0.00032210350036621094,-8575.817,0.0
0.0003235340118408203,-10370.001,0.0
0.0003254413604736328,-10609.7295,0.0
0.0003268718719482422,-9785.12,0.0
0.0003285408020019531,-8575.817,0.0
0.00032973289489746094,-7542.3647,0.0
0.0003314018249511719,-7082.596,0.0
0.00033283233642578125,-7447.027,0.0
0.0003342628479003906,-8575.817,0.0
0.00033593177795410156,-9973.008,0.0
0.00033736228942871094,-10948.409,0.0
0.0003390312194824219,-10623.796,0.0
0.00034046173095703125,-8575.817,0.0
0.0003418922424316406,-4800.4185,0.0
0.00034356117248535156,-0.00022506714,0.0
0.0003452301025390625,4800.419,0.0
0.00034689903259277344,8575.817,0.0
0.0003483295440673828,10623.797,0.0
0.0003502368927001953,10878.579,0.0
0.0003516674041748047,9921.706,0.0
0.0003533363342285156,8575.817,0.0
0.000354766845703125,7486.519,0.0
0.00035643577575683594,7044.5093,0.0
0.0003578662872314453,7486.519,0.0
0.0003592967987060547,8575.817,0.0
0.00036072731018066406,9921.705,0.0
0.000362396240234375,10878.579,0.0
0.00036406517028808594,10623.796,0.0
0.00036787986755371094,8575.817,0.0
0.0003693103790283203,4800.4185,0.0
0.00037097930908203125,0.00022506714,0.0
0.0003726482391357422,-4800.419,0.0
0.0003745555877685547,-8575.817,0.0
0.0003757476806640625,-10623.797,0.0
0.00037741661071777344,-10878.579,0.0
0.0004417896270751953,-9921.706,0.0
0.00044536590576171875,-8575.817,0.0
0.0004470348358154297,-7486.519,0.0
0.00044846534729003906,-7044.5093,0.0
0.00045037269592285156,-7486.519,0.0
0.0004520416259765625,-8575.817,0.0
0.00045371055603027344,-9921.705,0.0
0.0004551410675048828,-10878.579,0.0
0.0004565715789794922,-10623.796,0.0
0.0004584789276123047,-8575.817,0.0
0.00045990943908691406,-4800.4185,0.0
0.000461578369140625,-0.00022506714,0.0
0.0004630088806152344,4800.419,0.0
0.0004646778106689453,8575.817,0.0
0.0004661083221435547,10623.797,0.0
0.0004677772521972656,10878.579,0.0
0.00046896934509277344,9921.706,0.0
0.00047087669372558594,8575.817,0.0
0.0004723072052001953,7486.519,0.0
0.0004734992980957031,7044.5093,0.0
0.0004754066467285156,7486.519,0.0
0.000476837158203125,8575.817,0.0
0.0004782676696777344,9921.705,0.0
0.00047969818115234375,10878.579,0.0
0.0004813671112060547,10623.796,0.0
0.00048279762268066406,8575.817,0.0
0.00048422813415527344,4800.4185,0.0
0.0004858970642089844,0.00022506714,0.0
0.00048732757568359375,-4800.419,0.0
0.0004892349243164062,-8575.817,0.0
0.0004904270172119141,-10623.797,0.0
0.0004923343658447266,-10878.579,0.0
0.0004937648773193359,-9921.706,0.0
0.0004956722259521484,-8575.817,0.0
0.0004968643188476562,-7486.519,0.0
0.0004982948303222656,-7044.5093,0.0
0.0004999637603759766,-7486.519,0.0
0.0005013942718505859,-8575.817,0.0
0.0005030632019042969,-9921.705,0.0
0.0005042552947998047,-10878.579,0.0
0.0005061626434326172,-10623.796,0.0
0.000507354736328125,-8575.817,0.0
0.0005092620849609375,-4800.4185,0.0
0.0005106925964355469,-0.00022506714,0.0
0.0005121231079101562,4800.419,0.0
0.0005137920379638672,8575.817,0.0
0.0005152225494384766,10623.797,0.0
0.0005168914794921875,10878.579,0.0
0.0005183219909667969,9921.706,0.0
0.0005199909210205078,8575.817,0.0
0.0005211830139160156,7486.519,0.0
0.000522613525390625,7044.5093,0.0
0.0005242824554443359,7486.519,0.0
0.0005257129669189453,8575.817,0.0
0.0005273818969726562,9921.705,0.0
0.0005288124084472656,10878.579,0.0
0.0005304813385009766,10623.796,0.0
0.0005319118499755859,8575.817,0.0
0.0005335807800292969,4800.4185,0.0
0.0005350112915039062,0.00022506714,0.0
0.0005364418029785156,-4800.419,0.0
0.0005381107330322266,-8575.817,0.0
0.0005395412445068359,-10623.797,0.0
0.0005412101745605469,-10878.579,0.0
0.0005426406860351562,-9921.706,0.0
0.0005445480346679688,-8575.817,0.0
0.0005459785461425781,-7486.519,0.0
0.0005474090576171875,-7044.5093,0.0
0.0005488395690917969,-7486.519,0.0
0.0005502700805664062,-8575.817,0.0
0.0005519390106201172,-9921.705,0.0
0.0005533695220947266,-10878.579,0.0
0.0005548000335693359,-10623.796,0.0
0.0005562305450439453,-8575.817,0.0
0.0005578994750976562,-4800.4185,0.0
0.0005593299865722656,69.8291,0.0
0.000560760498046875,4851.7217,0.0
0.0005626678466796875,8575.817,0.0
0.0005640983581542969,10584.305,0.0
0.0005657672882080078,10916.667,0.0
0.0005671977996826172,9977.552,0.0
0.0005688667297363281,8575.817,0.0
0.0005700588226318359,7349.934,0.0
0.0005717277526855469,6775.6597,0.0
0.0005731582641601562,7232.723,0.0
0.0005745887756347656,8575.817,0.0
0.000576019287109375,10339.863,0.0
0.0005774497985839844,11549.862,0.0
0.0005788803100585938,11224.188,0.0
0.0005803108215332031,8575.817,0.0
0.0005819797515869141,3830.0117,0.0
0.0005834102630615234,-1776.056,0.0
0.0005846023559570312,-6465.6494,0.0
0.0005865097045898438,-8575.817,0.0
0.0005879402160644531,-7228.399,0.0
0.0005896091461181641,-2887.5918,0.0
0.0005910396575927734,3046.2734,0.0
0.0005927085876464844,8575.817,0.0
0.0005939006805419922,12192.84,0.0
0.0005953311920166016,13228.472,0.0
0.0005970001220703125,11754.022,0.0
0.0005984306335449219,8575.817,0.0
0.0006000995635986328,4461.481,0.0
0.0006015300750732422,-31.74255,0.0
0.0006031990051269531,-4496.43,0.0
0.0006046295166015625,-8575.817,0.0
0.0006062984466552734,-11799.813,0.0
0.0006074905395507812,-13325.919,0.0
0.0006091594696044922,-12399.878,0.0
0.0006108283996582031,-8575.817,0.0
0.0006122589111328125,-2570.5142,0.0
0.0006139278411865234,3764.2412,0.0
0.0006153583526611328,8091.6743,0.0
0.0006167888641357422,8575.817,0.0
0.0006182193756103516,4882.898,0.0
0.0006196498870849609,-1215.329,0.0
0.0006213188171386719,-6663.616,0.0
0.0006225109100341797,-8575.817,0.0
0.0006241798400878906,-5788.39,0.0
0.0006256103515625,275.19495,0.0
0.0006272792816162109,6160.1753,0.0
0.0006287097930908203,8575.817,0.0
0.0006299018859863281,6058.5396,0.0
0.0006315708160400391,69.82933,0.0
0.0006330013275146484,-6007.237,0.0
0.0006346702575683594,-8575.817,0.0
0.0006361007690429688,-6199.6675,0.0
0.0006377696990966797,-306.93713,0.0
0.0006392002105712891,5792.933,0.0
0.0006406307220458984,8575.817,0.0
0.0006422996520996094,6566.524,0.0
0.0006437301635742188,908.3919,0.0
0.0006453990936279297,-5192.5396,0.0
0.0006465911865234375,-8575.817,0.0
0.0006482601165771484,-7536.93,0.0
0.0006496906280517578,-2684.4482,0.0
0.0006508827209472656,3527.3096,0.0
0.0006525516510009766,8575.817,0.0
0.0006539821624755859,10932.328,0.0
0.0006556510925292969,10745.266,0.0
0.0006568431854248047,9491.973,0.0
0.0006585121154785156,8575.817,0.0
0.000659942626953125,8707.54,0.0
0.0006613731384277344,9426.143,0.0
0.0006628036499023438,9701.81,0.0
0.0006642341613769531,8575.817,0.0
0.0006659030914306641,5618.0444,0.0
0.0006673336029052734,1145.4999,0.0
0.0006690025329589844,-3888.628,0.0
0.0006706714630126953,-8575.817,0.0
0.0006718635559082031,-11965.602,0.0
0.0006737709045410156,-13294.177,0.0
0.000675201416015625,-12199.14,0.0
0.0006766319274902344,-8575.817,0.0
0.0006780624389648438,-3132.526,0.0
0.0006797313690185547,2684.4482,0.0
0.0006809234619140625,7142.147,0.0
0.0006825923919677734,8575.817,0.0
0.0006840229034423828,6459.351,0.0
0.0006854534149169922,1570.6913,0.0
0.0006868839263916016,-4144.1963,0.0
0.0006883144378662109,-8575.817,0.0
0.0006899833679199219,-10572.353,0.0
0.0006911754608154297,-10302.792,0.0
0.0006926059722900391,-9176.032,0.0
0.0006945133209228516,-8575.817,0.0
0.0006957054138183594,-9176.032,0.0
0.0006973743438720703,-10372.622,0.0
0.0006988048553466797,-10623.655,0.0
0.0007004737854003906,-8575.817,0.0
0.0007016658782958984,-4104.704,0.0
0.0007030963897705078,1532.6044,0.0
0.0007047653198242188,6403.5054,0.0
0.0007064342498779297,8575.817,0.0
0.0007081031799316406,7278.732,0.0
0.00070953369140625,3023.128,0.0
0.0007112026214599609,-2827.4263,0.0
0.0007126331329345703,-8575.817,0.0
0.0007140636444091797,-12656.79,0.0
0.0007154941558837891,-14136.862,0.0
0.0007169246673583984,-12664.058,0.0
0.0007185935974121094,-8575.817,0.0
0.0007200241088867188,-2936.33,0.0
0.0007214546203613281,2817.7625,0.0
0.0007228851318359375,7067.153,0.0
0.0007245540618896484,8575.817,0.0
0.0007259845733642578,6976.358,0.0
0.0007274150848388672,2716.191,0.0
0.0007288455963134766,-2931.7876,0.0
0.0007302761077880859,-8575.817,0.0
0.0007319450378417969,-12761.151,0.0
0.0007333755493164062,-14443.8,0.0
0.0007350444793701172,-12966.433,0.0
0.0007364749908447266,-8575.817,0.0
0.0007376670837402344,-2272.683,0.0
0.0007393360137939453,4102.921,0.0
0.0007407665252685547,8235.527,0.0
0.0007424354553222656,8575.817,0.0
0.000743865966796875,4935.9556,0.0
0.0007452964782714844,-1013.1357,0.0
0.0007469654083251953,-6386.894,0.0
0.0007486343383789062,-8575.817,0.0
0.0007500648498535156,-6432.2915,0.0
0.000751495361328125,-1029.0071,0.0
0.0007529258728027344,4963.8784,0.0
0.0007543563842773438,8575.817,0.0
0.0007560253143310547,8167.2344,0.0
0.0007574558258056641,3933.581,0.0
0.000759124755859375,-2425.2324,0.0
0.0007603168487548828,-8575.817,0.0
0.0007617473602294922,-12737.606,0.0
0.0007634162902832031,-14022.457,0.0
0.0007648468017578125,-12411.923,0.0
0.0007665157318115234,-8575.817,0.0
0.0007679462432861328,-3407.9365,0.0
0.0007696151733398438,1949.8887,0.0
0.0007708072662353516,6303.1064,0.0
0.0007724761962890625,8575.817,0.0
0.0007739067077636719,8390.387,0.0
0.0007755756378173828,6140.996,0.0
0.0007772445678710938,2887.8767,0.0
0.0007784366607666016,-0.00036466535,0.0
0.0008029937744140625,-1634.5892,0.0
0.0008051395416259766,-1814.3525,0.0
0.0008063316345214844,-991.40076,0.0
0.0008082389831542969,0.00016480136,0.0
0.0008099079132080078,607.56714,0.0
0.0008118152618408203,658.45044,0.0
0.0008132457733154297,325.9182,0.0
0.0008149147033691406,-4.0248255e-05,0.0
0.0008165836334228516,-157.09216,0.0
0.0008182525634765625,-137.59734,0.0
0.0008196830749511719,-28.800373,0.0
0.0008215904235839844,-1.23996715e-05,0.0
0.0008230209350585938,-23.38007,0.0
0.0008249282836914062,-50.785946,0.0
0.0008263587951660156,-19.746037,0.0
0.000827789306640625,2.318111e-05,0.0
0.0008296966552734375,25.651325,0.0
0.0008311271667480469,34.91466,0.0
